ogohar@mobiserve.com.eg,ogohar@mobiserve.com.eg,,Engineering,Egypt & KSA,,,
msjobs@oims.org,msjobs@oims.org,,Engineering,Egypt & KSA,,,
maher@premieregypt.com,maher@premieregypt.com,,Engineering,Egypt & KSA,,,
careers@amiral.com,careers@amiral.com,,Engineering,Egypt & KSA,,,
m.fawzy@premieregypt.com,m.fawzy@premieregypt.com,,Engineering,Egypt & KSA,,,
eissa.eldefrawy@damacgroup.com,eissa.eldefrawy@damacgroup.com,,Engineering,Egypt & KSA,,,
hr@pmiltd-eg.com,hr@pmiltd-eg.com,,Engineering,Egypt & KSA,,,
lauren.mohsen@alandick.com,lauren.mohsen@alandick.com,,Engineering,Egypt & KSA,,,
treza.milad@orascomci.com,treza.milad@orascomci.com,,Engineering,Egypt & KSA,,,
hr@pmiltd-eg.com,hr@pmiltd-eg.com,,Engineering,Egypt & KSA,,,
afcarillion.com,afcarillion.com,,Engineering,Egypt & KSA,,,
ehaf@ehaf.com,ehaf@ehaf.com,,Engineering,Egypt & KSA,,,
dpme@dpmenet.com,dpme@dpmenet.com,,Engineering,Egypt & KSA,,,
md_interior@link.net,md_interior@link.net,,Engineering,Egypt & KSA,,,
info@gobigegypt.com,info@gobigegypt.com,,Engineering,Egypt & KSA,,,
recruit@sas.samsung.com,recruit@sas.samsung.com,,Engineering,Egypt & KSA,,,
info@sarycons.com,info@sarycons.com,,Engineering,Egypt & KSA,,,
hr@hamza.org,hr@hamza.org,,Engineering,Egypt & KSA,,,
info@shakeregypt.com,info@shakeregypt.com,,Engineering,Egypt & KSA,,,
mas@mas-egypt.com,mas@mas-egypt.com,,Engineering,Egypt & KSA,,,
consult@hamza.org,consult@hamza.org,,Engineering,Egypt & KSA,,,
advjobs2008.com,advjobs2008.com,,Engineering,Egypt & KSA,,,
info@kascec.com,info@kascec.com,,Engineering,Egypt & KSA,,,
real_estatehbg.com,real_estatehbg.com,,Engineering,Egypt & KSA,,,
cdcegy.com,cdcegy.com,,Engineering,Egypt & KSA,,,
diaa_nestlroy.com,diaa_nestlroy.com,,Engineering,Egypt & KSA,,,
vacancy@orascomhd.com,vacancy@orascomhd.com,,Engineering,Egypt & KSA,,,
hr@rooyagroup.com,hr@rooyagroup.com,,Engineering,Egypt & KSA,,,
jobvacancy.maher.com,jobvacancy.maher.com,,Engineering,Egypt & KSA,,,
cv@idea-cons.com,cv@idea-cons.com,,Engineering,Egypt & KSA,,,
jobs@eecegypt.com,jobs@eecegypt.com,,Engineering,Egypt & KSA,,,
hr@egyptian-drilling.com,hr@egyptian-drilling.com,,Engineering,Egypt & KSA,,,
m.gamal@premiermanpower.com,m.gamal@premiermanpower.com,,Engineering,Egypt & KSA,,,
rec4@alfanar.com,rec4@alfanar.com,,Engineering,Egypt & KSA,,,
cv@jobnile.com,cv@jobnile.com,,Engineering,Egypt & KSA,,,
hr@jobnile.com,hr@jobnile.com,,Engineering,Egypt & KSA,,,
jobnile@jobnile.com,jobnile@jobnile.com,,Engineering,Egypt & KSA,,,
engineers@jobnile.com,engineers@jobnile.com,,Engineering,Egypt & KSA,,,
careers@lecico.com,careers@lecico.com,,Engineering,Egypt & KSA,,,
applyasc@savola.com,applyasc@savola.com,,Engineering,Egypt & KSA,,,
jobs@evyap.com.eg,jobs@evyap.com.eg,,Engineering,Egypt & KSA,,,
hr.kobaa@egintex.com,hr.kobaa@egintex.com,,Engineering,Egypt & KSA,,,
lrigaut@soprema.fr,lrigaut@soprema.fr,,Engineering,Egypt & KSA,,,
talentsupply@speed.com.eg,talentsupply@speed.com.eg,,Engineering,Egypt & KSA,,,
applications@abcogrp.com,applications@abcogrp.com,,Engineering,Egypt & KSA,,,
mostafa@alumalahram.com.eg,mostafa@alumalahram.com.eg,,Engineering,Egypt & KSA,,,
jasmine.anis@adityabirla.com,jasmine.anis@adityabirla.com,,Engineering,Egypt & KSA,,,
hr@cookieman.com.eg,hr@cookieman.com.eg,,Engineering,Egypt & KSA,,,
info.alexandria@newhorizons.com,info.alexandria@newhorizons.com,,Engineering,Egypt & KSA,,,
nhmarketing@intrast.com.eg,nhmarketing@intrast.com.eg,,Engineering,Egypt & KSA,,,
careers@alexcareers.com,careers@alexcareers.com,,Engineering,Egypt & KSA,,,
target@targetdhr.com,target@targetdhr.com,,Engineering,Egypt & KSA,,,
